product_id,tab,product_name,upc,department,category,current_image_path,ak_wholesale_product_name,ak_image_url,notes
smoking-03604,smoking,SWISHER MAUI PINEAPPLE,025900237660,TOBACCO,BLUNT'S,,,,
smoking-03605,smoking,SWISHER MINI ISLAND BASH,025900220921,TOBACCO,BLUNT'S,,,,
smoking-03606,smoking,SWISHER MINI REGULAR,025900220808,TOBACCO,BLUNT'S,,,,
smoking-03607,smoking,SWISHER ORIGINAL,025900227333,TOBACCO,BLUNT'S,,,,
smoking-03608,smoking,SWISHER ORIGINAL,03408306723,TOBACCO,BLUNT'S,,,,
smoking-03609,smoking,SWISHER PASSION FRUIT,025900229924,TOBACCO,BLUNT'S,,,,
smoking-03610,smoking,SWISHER PEACH,025900204242,TOBACCO,BLUNT'S,,,,
smoking-03611,smoking,SWISHER PEPPERMINT,025900229917,TOBACCO,BLUNT'S,,,,
smoking-03612,smoking,SWISHER PURPLE SWISH 2PK,025900240134,TOBACCO,BLUNT'S,,,,
smoking-03613,smoking,SWISHER SILVER,"025900229856,025900209735",TOBACCO,BLUNT'S,,,,
smoking-03614,smoking,SWISHER STRAWBERRY 2PK,025900204259,TOBACCO,BLUNT'S,,,,
smoking-03615,smoking,SWISHER SUMMER TWIST 2 PK,025900247133,TOBACCO,BLUNT'S,,,,
smoking-03616,smoking,SWISHER SWEETS CIGARILLOS 5 FO,025900247003,TOBACCO,BLUNT'S,,,,
smoking-03617,smoking,SWISHER SWEETS COOKIES N CREAM,025900225452,TOBACCO,BLUNT'S,,,,
smoking-03618,smoking,SWISHER SWEETS LEAF AROMATIC,025900259020,TOBACCO,BLUNT'S,,,,
smoking-03619,smoking,SWISHER SWEETS LEAF AROMATIC,025900259327,TOBACCO,BLUNT'S,,,,
smoking-03620,smoking,SWISHER SWEETS LEAF AROMATIC,025900259525,TOBACCO,BLUNT'S,,,,
smoking-03621,smoking,SWISHER SWEETS LEAF COGNAC,"025900259334,025900259631",TOBACCO,BLUNT'S,,,,
smoking-03622,smoking,SWISHER SWEETS LEAF DARK LEAF,025900239619,TOBACCO,BLUNT'S,,,,
smoking-03623,smoking,SWISHER SWEETS LEAF DARK STOUT,025900259563,TOBACCO,BLUNT'S,,,,
smoking-03624,smoking,SWISHER SWEETS LEAF HONEY,025900259013,TOBACCO,BLUNT'S,,,,
smoking-03625,smoking,SWISHER SWEETS LEAF HONEY,025900259310,TOBACCO,BLUNT'S,,,,
smoking-03626,smoking,SWISHER SWEETS LEAF HONEY,025900259518,TOBACCO,BLUNT'S,,,,
smoking-03627,smoking,SWISHER SWEETS LEAF HONEY,025900259624,TOBACCO,BLUNT'S,,,,
smoking-03628,smoking,SWISHER SWEETS LEAF IRISH CREAM,"025900259051,025900259655",TOBACCO,BLUNT'S,,,,
smoking-03629,smoking,SWISHER SWEETS LEAF IRISH CREAM,025900259556,TOBACCO,BLUNT'S,,,,
smoking-03630,smoking,SWISHER SWEETS LEAF ORIGINAL,025900259006,TOBACCO,BLUNT'S,,,,
smoking-03631,smoking,SWISHER SWEETS LEAF ORIGINAL,025900259501,TOBACCO,BLUNT'S,,,,
smoking-03632,smoking,SWISHER SWEETS LEAF ORIGINAL,025900259600,TOBACCO,BLUNT'S,,,,
smoking-03633,smoking,SWISHER SWEETS LEAF PEACH BRANDY,025900259044,TOBACCO,BLUNT'S,,,,
smoking-03634,smoking,SWISHER SWEETS LEAF PEACH BRANDY,025900259549,TOBACCO,BLUNT'S,,,,
smoking-03635,smoking,SWISHER SWEETS PURPLE SWISH,025900240165,TOBACCO,BLUNT'S,,,,
smoking-03636,smoking,SWISHER SWEETS SUMMER DAZE,025900243524,TOBACCO,BLUNT'S,,,,
smoking-03637,smoking,SWISHER TROPICAL CREAM 2PK,025900226862,TOBACCO,BLUNT'S,,,,
smoking-03638,smoking,SWISHER TROPICAL FUSION,025900227319,TOBACCO,BLUNT'S,,,,
smoking-03639,smoking,SWISHER WATERMELON HAZE,025900209544,TOBACCO,BLUNT'S,,,,
smoking-03640,smoking,SWISHER WILDRUSH,025900253387,TOBACCO,BLUNT'S,,,,
smoking-03641,smoking,Swisher ArcticIce 2pk,025900226534,TOBACCO,BLUNT'S,,,,
smoking-03642,smoking,Swisher BLK,025900227401,TOBACCO,BLUNT'S,,,,
smoking-03643,smoking,Swisher BLK,025900227418,TOBACCO,BLUNT'S,,,,
smoking-03644,smoking,Swisher BLK,025900227678,TOBACCO,BLUNT'S,,,,
smoking-03645,smoking,Swisher BoozyMango 2pk,025900226817,TOBACCO,BLUNT'S,,,,
smoking-03646,smoking,Swisher BoozyWatermelon 2pk,025900220662,TOBACCO,BLUNT'S,,,,
smoking-03647,smoking,Swisher CocoBlue 2pk,025900226848,TOBACCO,BLUNT'S,,,,
smoking-03648,smoking,Swisher Mango 2pk,025900245924,TOBACCO,BLUNT'S,,,,
smoking-03649,smoking,Swisher Swerve 2pk,025900226855,TOBACCO,BLUNT'S,,,,
smoking-03650,smoking,Swisher WhiteGrape 2pk,025900227289,TOBACCO,BLUNT'S,,,,
smoking-03651,smoking,THROWBACK BANANA CIGAR,860004878001,TOBACCO,BLUNT'S,,,,
smoking-03652,smoking,THROWBACK BLACK VELVET CIGAR,860004878070,TOBACCO,BLUNT'S,,,,
smoking-03653,smoking,THROWBACK FRENCH VANILLA,860004878018,TOBACCO,BLUNT'S,,,,
smoking-03654,smoking,THROWBACK GRAPE CHERRY BLIZZ CIGAR,860004671695,TOBACCO,BLUNT'S,,,,
smoking-03655,smoking,THROWBACK NATURAL RUSSIAN CREAM,860004671633,TOBACCO,BLUNT'S,,,,
smoking-03656,smoking,THROWBACK ORIGINAL LEAF CIGAR,860004671619,TOBACCO,BLUNT'S,,,,
smoking-03657,smoking,THROWBACK SWEET LEAF AROMATIC,860004671602,TOBACCO,BLUNT'S,,,,
smoking-03658,smoking,THROWBACK WILD BERRY,860004671626,TOBACCO,BLUNT'S,,,,
smoking-03659,smoking,WHITE GREEN SWEETS 2PK,031700044759,TOBACCO,BLUNT'S,,,,
smoking-03660,smoking,WHITE OWL BLACK SWEETS,031700057995,TOBACCO,BLUNT'S,,,,
smoking-03661,smoking,WHITE OWL BLACKOUT BERRY,031700059234,TOBACCO,BLUNT'S,,,,
smoking-03662,smoking,WHITE OWL BLUE RASPBERRY,031700057889,TOBACCO,BLUNT'S,,,,
smoking-03663,smoking,WHITE OWL BLUE RASPBERRY 2PK,031700054406,TOBACCO,BLUNT'S,,,,
smoking-03664,smoking,WHITE OWL CHERRY PIE,031700058954,TOBACCO,BLUNT'S,,,,
smoking-03665,smoking,WHITE OWL CHOCOLATE AND VANILLA,031700058008,TOBACCO,BLUNT'S,,,,
smoking-03666,smoking,WHITE OWL COCONUT RUM,031700057605,TOBACCO,BLUNT'S,,,,
smoking-03667,smoking,WHITE OWL DRAGONFRUIT 2PK,031700058510,TOBACCO,BLUNT'S,,,,
smoking-03668,smoking,WHITE OWL DUOS 2PK,031700057681,TOBACCO,BLUNT'S,,,,
smoking-03669,smoking,WHITE OWL DUOS CHERRY VANI,031700058657,TOBACCO,BLUNT'S,,,,
smoking-03670,smoking,WHITE OWL DUOS COCO RUM,031700057353,TOBACCO,BLUNT'S,,,,
smoking-03671,smoking,WHITE OWL EMERALD,031700054529,TOBACCO,BLUNT'S,,,,
smoking-03672,smoking,WHITE OWL GRAPE,"031700057919,031700048184",TOBACCO,BLUNT'S,,,,
smoking-03673,smoking,WHITE OWL GREEN SWEETS,031700057865,TOBACCO,BLUNT'S,,,,
smoking-03674,smoking,WHITE OWL JAMAICAN HAPPY 2PK,031700057575,TOBACCO,BLUNT'S,,,,
smoking-03675,smoking,WHITE OWL MANGO,"031700049907,031700057896",TOBACCO,BLUNT'S,,,,
smoking-03676,smoking,WHITE OWL PAIRS,031700057711,TOBACCO,BLUNT'S,,,,
smoking-03677,smoking,WHITE OWL PAIRS BLACK RUSSIAN / WHITE RUSSIAN,031700058565,TOBACCO,BLUNT'S,,,,
smoking-03678,smoking,WHITE OWL PAIRS WHITE PEACH AND SANGRIA,031700058367,TOBACCO,BLUNT'S,,,,
smoking-03679,smoking,WHITE OWL PEACH,031700048177,TOBACCO,BLUNT'S,,,,
smoking-03680,smoking,WHITE OWL PINEAPPLE,031700049136,TOBACCO,BLUNT'S,,,,
smoking-03681,smoking,WHITE OWL PINEAPPLE,031700057902,TOBACCO,BLUNT'S,,,,
smoking-03682,smoking,WHITE OWL PLATINUM,"031700054512,031700057841",TOBACCO,BLUNT'S,,,,
smoking-03683,smoking,WHITE OWL SILVER,"031700057827,031700044902",TOBACCO,BLUNT'S,,,,
smoking-03684,smoking,WHITE OWL STRAWBERRY,"031700048214,031700057926",TOBACCO,BLUNT'S,,,,
smoking-03685,smoking,WHITE OWL SWEETS,"031700057810,031700048559",TOBACCO,BLUNT'S,,,,
smoking-03686,smoking,WHITE OWL SWIRL CHOCO VAN 2PK,031700057636,TOBACCO,BLUNT'S,,,,
smoking-03687,smoking,WHITE OWL SWIRL ROCKY ROAD,031700058909,TOBACCO,BLUNT'S,,,,
smoking-03688,smoking,WHITE OWL SWIRL STRAWBERRY & KIWI,031700057780,TOBACCO,BLUNT'S,,,,
smoking-03689,smoking,WHITE OWL SWIRL TRIPLE GRAPE,031700058503,TOBACCO,BLUNT'S,,,,
smoking-03690,smoking,WHITE OWL TIPS CHERRY,031700059562,TOBACCO,BLUNT'S,,,,
smoking-03691,smoking,WHITE OWL TROPICAL TWIST,031700050408,TOBACCO,BLUNT'S,,,,
smoking-03692,smoking,WHITE OWL WATERMELON LIMEADE,031700059258,TOBACCO,BLUNT'S,,,,
smoking-03693,smoking,WHITE OWL WHITE GRAPE,031700057834,TOBACCO,BLUNT'S,,,,
smoking-03694,smoking,WHITE OWL WHITE PEACH,031700057872,TOBACCO,BLUNT'S,,,,
smoking-03695,smoking,WHITE OWL WHITE PEACH 2PK,031700054215,TOBACCO,BLUNT'S,,,,
smoking-03696,smoking,WHITE OWL WHITE RUSSIAN,"031700057988,031700056219",TOBACCO,BLUNT'S,,,,
smoking-03697,smoking,WHITEOWL VANILLA,031700049402,TOBACCO,BLUNT'S,,,,
smoking-03698,smoking,White Owl Black Sweets 2 Pk,031700049099,TOBACCO,BLUNT'S,,,,
smoking-03699,smoking,ZIG-ZAG LEAF CIGARS HONEY BERRY,784762080035,TOBACCO,BLUNT'S,,,,
smoking-03700,smoking,ZIG-ZAG LEAF CIGARS RUSSIAN CREAM,784762080097,TOBACCO,BLUNT'S,,,,
smoking-03701,smoking,ZIG-ZAG LEAF CIGARS SWEET,784762080066,TOBACCO,BLUNT'S,,,,
smoking-03702,smoking,KODIAK LONG CUT WINTERGREEN,04229412,TOBACCO,CHEWING TOBACCO,,,,
smoking-03703,smoking,GAMBLER GOLD 100MM,077170260664,TOBACCO,CIG-TUBES,,,,
smoking-03704,smoking,GAMBLER GOLD KING,077170260237,TOBACCO,CIG-TUBES,,,,
smoking-03705,smoking,GAMBLER MENTHOL 100MM,077170102100,TOBACCO,CIG-TUBES,,,,
smoking-03706,smoking,GAMBLER MENTHOL KING,077170260626,TOBACCO,CIG-TUBES,,,,
smoking-03707,smoking,GAMBLER REGULAR 100MM,077170260640,TOBACCO,CIG-TUBES,,,,
smoking-03708,smoking,GAMBLER REGULAR KING,077170260220,TOBACCO,CIG-TUBES,,,,
smoking-03709,smoking,GAMBLER SILVER 100MM,077170102223,TOBACCO,CIG-TUBES,,,,
smoking-03710,smoking,HIGH CARD GOLD 100MM,077170103039,TOBACCO,CIG-TUBES,,,,
smoking-03711,smoking,HIGH CARD GOLD KING,077170102964,TOBACCO,CIG-TUBES,,,,
smoking-03712,smoking,HIGH CARD MENTHOL KING,077170102988,TOBACCO,CIG-TUBES,,,,
smoking-03713,smoking,HIGH CARD RED 100MM,077170103015,TOBACCO,CIG-TUBES,,,,
smoking-03714,smoking,HIGH CARD RED KING,077170102940,TOBACCO,CIG-TUBES,,,,
smoking-03715,smoking,PREMIER BLUE 100MM,066619023212,TOBACCO,CIG-TUBES,,,,
smoking-03716,smoking,PREMIER BLUE KING,066619019215,TOBACCO,CIG-TUBES,,,,
smoking-03717,smoking,PREMIER MENTHOL 100MM,066619100791,TOBACCO,CIG-TUBES,,,,
smoking-03718,smoking,PREMIER MENTHOL KING,066619100036,TOBACCO,CIG-TUBES,,,,
smoking-03719,smoking,PREMIER REGULAR 100MM,066619019161,TOBACCO,CIG-TUBES,,,,
smoking-03720,smoking,PREMIER REGULAR KING,066619001326,TOBACCO,CIG-TUBES,,,,
smoking-03721,smoking,SHARGIO BLUE 100MM,816568010234,TOBACCO,CIG-TUBES,,,,
smoking-03722,smoking,SHARGIO BLUE KING,816568018346,TOBACCO,CIG-TUBES,,,,
smoking-03723,smoking,SHARGIO MENTHOL 100MM,816568010241,TOBACCO,CIG-TUBES,,,,
smoking-03724,smoking,SHARGIO MENTHOL KING,"894945001785,816568018421",TOBACCO,CIG-TUBES,,,,
smoking-03725,smoking,SHARGIO REGULAR 100MM,816568010227,TOBACCO,CIG-TUBES,,,,
smoking-03726,smoking,SHARGIO REGULAR KING,816568018339,TOBACCO,CIG-TUBES,,,,
smoking-03727,smoking,TOP GOLD 100MM,077170260336,TOBACCO,CIG-TUBES,,,,
smoking-03728,smoking,TOP GOLD KING,077170260213,TOBACCO,CIG-TUBES,,,,
smoking-03729,smoking,TOP MENTHOL 100MM,077170121293,TOBACCO,CIG-TUBES,,,,
smoking-03730,smoking,TOP MENTHOL KING,077170260428,TOBACCO,CIG-TUBES,,,,
smoking-03731,smoking,TOP REGULAR 100MM,077170260312,TOBACCO,CIG-TUBES,,,,
smoking-03732,smoking,TOP REGULAR KING,077170260206,TOBACCO,CIG-TUBES,,,,
smoking-03733,smoking,TUBE CUT GOLD 100MM,077170260763,TOBACCO,CIG-TUBES,,,,
smoking-03734,smoking,TUBE CUT GOLD KING,077170260749,TOBACCO,CIG-TUBES,,,,
smoking-03735,smoking,TUBE CUT MENTHOL 100MM,077170102124,TOBACCO,CIG-TUBES,,,,
smoking-03736,smoking,TUBE CUT MENTHOL KING,077170261012,TOBACCO,CIG-TUBES,,,,
smoking-03737,smoking,TUBE CUT REGULAR 100MM,077170260725,TOBACCO,CIG-TUBES,,,,
smoking-03738,smoking,TUBE CUT REGULAR KING,077170260701,TOBACCO,CIG-TUBES,,,,
smoking-03739,smoking,TUBE CUT SILVER 100MM,077170260510,TOBACCO,CIG-TUBES,,,,
smoking-03740,smoking,TUBE CUT SILVER KING,077170260558,TOBACCO,CIG-TUBES,,,,
smoking-03741,smoking,AMERICAN SPIRIT DARK GREEN,047995855222,TOBACCO,CIGARETTES,,,,
smoking-03742,smoking,AMERICAN SPIRIT LIGHT BLUE,047995855086,TOBACCO,CIGARETTES,,,,
smoking-03743,smoking,AMERICAN SPIRIT LIGHT GREEN,047995855055,TOBACCO,CIGARETTES,,,,
smoking-03744,smoking,AMERICAN SPIRIT TURQUOISE,047995855246,TOBACCO,CIGARETTES,,,,
smoking-03745,smoking,AMERICAN SPIRIT YELLOW,047995855093,TOBACCO,CIGARETTES,,,,
smoking-03746,smoking,CAMEL BLUE,01230739,TOBACCO,CIGARETTES,,,,
smoking-03747,smoking,CAMEL CRUSH,012300197410,TOBACCO,CIGARETTES,,,,
smoking-03748,smoking,CAMEL CRUSH MENTHOL,01239332,TOBACCO,CIGARETTES,,,,
smoking-03749,smoking,CAMEL CRUSH MENTHOL SILVER,01239333,TOBACCO,CIGARETTES,,,,
smoking-03750,smoking,GAME ICED DONUT,031700059067,TOBACCO,CIGARETTES,,,,
smoking-03751,smoking,L & M BLUE,028200310026,TOBACCO,CIGARETTES,,,,
smoking-03752,smoking,L & M BLUE 100,028200310224,TOBACCO,CIGARETTES,,,,
smoking-03753,smoking,L & M MENTHOL,028200310323,TOBACCO,CIGARETTES,,,,
smoking-03754,smoking,L & M MENTHOL 100,028200310422,TOBACCO,CIGARETTES,,,,
smoking-03755,smoking,MARLBORO GOLD 100S,02846529,TOBACCO,CIGARETTES,,,,
smoking-03756,smoking,MARLBORO GOLD REGULAR,02838423,TOBACCO,CIGARETTES,,,,
smoking-03757,smoking,MARLBORO MENTHOL,02836124,TOBACCO,CIGARETTES,,,,
smoking-03758,smoking,MARLBORO MENTHOL GOLD,02840127,TOBACCO,CIGARETTES,,,,
smoking-03759,smoking,MARLBORO MENTHOL GOLD 100,02847120,TOBACCO,CIGARETTES,,,,
smoking-03760,smoking,MARLBORO MENTHOL SILVER,02848129,TOBACCO,CIGARETTES,,,,
smoking-03761,smoking,MARLBORO MENTHOL SILVER 100,02848527,TOBACCO,CIGARETTES,,,,
smoking-03762,smoking,MARLBORO RED 100S,02836328,TOBACCO,CIGARETTES,,,,
smoking-03763,smoking,MARLBORO REGULAR,02835727,TOBACCO,CIGARETTES,,,,
smoking-03764,smoking,MARLBORO SILVER,02847829,TOBACCO,CIGARETTES,,,,
smoking-03765,smoking,Marlboro Gold 100s,02846530,TOBACCO,CIGARETTES,,,,
smoking-03766,smoking,Marlboro Menthol 100s,02836425,TOBACCO,CIGARETTES,,,,
smoking-03767,smoking,NEWPORT 100S,02657318,TOBACCO,CIGARETTES,,,,
smoking-03768,smoking,NEWPORT REGULAR,02657512,TOBACCO,CIGARETTES,,,,
smoking-03769,smoking,PallMall Blue Filter 100s,02786229,TOBACCO,CIGARETTES,,,,
smoking-03770,smoking,PallMall Blue Filter Regular,02785424,TOBACCO,CIGARETTES,,,,
smoking-03771,smoking,PallMall Red Filter 100s,02786724,TOBACCO,CIGARETTES,,,,
smoking-03772,smoking,PallMall Red Filter Regular,02785123,TOBACCO,CIGARETTES,,,,
smoking-03773,smoking,Parliament Reguar,02878421,TOBACCO,CIGARETTES,,,,
smoking-03774,smoking,GRIZZLY LONG CUT STRAIGHT,042100008869,TOBACCO,DIPS,,,,
smoking-03775,smoking,GRIZZLY LONG CUT WINTERGREEN,"04287115,042100008715",TOBACCO,DIPS,,,,
smoking-03776,smoking,DRAGON FRONTO LEAF BANANA,850038092078,TOBACCO,LEAF,,,,
smoking-03777,smoking,DRAGON FRONTO LEAF KUSH,860007063763,TOBACCO,LEAF,,,,
smoking-03778,smoking,DRAGON FRONTO LEAF NATURAL,860007063718,TOBACCO,LEAF,,,,
smoking-03779,smoking,DRAGON FRONTO LEAF PALMA,860007063749,TOBACCO,LEAF,,,,
smoking-03780,smoking,DRAGON FRONTO LEAF PINEAPPLE BLAZE,860007063787,TOBACCO,LEAF,,,,
smoking-03781,smoking,DRAGON FRONTO LEAF SWEET,860007063725,TOBACCO,LEAF,,,,
smoking-03782,smoking,FRONTO LEAF CREAM/SILVER,645189835090,TOBACCO,LEAF,,,,
smoking-03783,smoking,FRONTO LEAF NATURAL,645189835038,TOBACCO,LEAF,,,,
smoking-03784,smoking,FRONTO LEAF PALMA,645189835052,TOBACCO,LEAF,,,,
smoking-03785,smoking,FRONTO LEAF SWEET,645189835045,TOBACCO,LEAF,,,,
smoking-03786,smoking,GRABBA LEAF NATURAL,855906007000,TOBACCO,LEAF,,,,
smoking-03787,smoking,GRABBA LEAF WHOLE LEAF,855906007024,TOBACCO,LEAF,,,,
smoking-03788,smoking,GRABBA LEAF YELLOW,855906007468,TOBACCO,LEAF,,,,
smoking-03789,smoking,STIIIZY FRONTO LEAF WHOLE LEAF GOLDEN,810151708034,TOBACCO,LEAF,,,,
smoking-03790,smoking,STIIIZY FRONTO LEAF WHOLE LEAF ORIGINAL,810151708041,TOBACCO,LEAF,,,,
smoking-03791,smoking,ZIG-ZAG NATURAL LEAF PALMA,784762078933,TOBACCO,LEAF,,,,
smoking-03792,smoking,ZIG-ZAG NATURAL LEAF STRAIGHT UP,784762078841,TOBACCO,LEAF,,,,
smoking-03793,smoking,ZIG-ZAG NATURAL LEAF SWEET,784762078872,TOBACCO,LEAF,,,,
smoking-03794,smoking,STIIIZY LEAF CONES BLUE RAZZ,810151707884,TOBACCO,LEAF CONES,,,,
smoking-03795,smoking,STIIIZY LEAF CONES GREEN APPLE,810151707877,TOBACCO,LEAF CONES,,,,
smoking-03796,smoking,STIIIZY LEAF CONES HONEY ROASTED,810151707907,TOBACCO,LEAF CONES,,,,
smoking-03797,smoking,STIIIZY LEAF CONES ORIGINAL,810151707860,TOBACCO,LEAF CONES,,,,
smoking-03798,smoking,STIIIZY LEAF CONES RUSSIAN CREAM,810151707891,TOBACCO,LEAF CONES,,,,
smoking-03799,smoking,STIIIZY LEAF CONES SWEET,810171512369,TOBACCO,LEAF CONES,,,,
smoking-03800,smoking,AL CAPONE LEAF WRAP COGNAC,"717519095204,717519095228",TOBACCO,LEAF WRAPS,,,,
smoking-03801,smoking,AL CAPONE LEAF WRAP RUM,717519095242,TOBACCO,LEAF WRAPS,,,,
smoking-03802,smoking,BACKWOODS TRUE WRAPS ORIGINAL,071610211421,TOBACCO,LEAF WRAPS,,,,
smoking-03803,smoking,CAMO BLUEBERRY,"810113752426,19999371",TOBACCO,LEAF WRAPS,,,,
smoking-03804,smoking,CAMO CHOCO,"810113752440,19869377",TOBACCO,LEAF WRAPS,,,,
smoking-03805,smoking,CAMO GOJI BERRY,"810113752464,9776601379999",TOBACCO,LEAF WRAPS,,,,
smoking-03806,smoking,CAMO GRAPE,19889375,TOBACCO,LEAF WRAPS,,,,
smoking-03807,smoking,CAMO GREEN APPLE,850030268396,TOBACCO,LEAF WRAPS,,,,
smoking-03808,smoking,CAMO GUAVA,850030268419,TOBACCO,LEAF WRAPS,,,,
smoking-03809,smoking,CAMO MANGO,11319375,TOBACCO,LEAF WRAPS,,,,
smoking-03810,smoking,CAMO NATURAL,810113750835,TOBACCO,LEAF WRAPS,,,,
smoking-03811,smoking,CAMO PASSION FRUIT,20311018,TOBACCO,LEAF WRAPS,,,,
smoking-03812,smoking,CAMO PEACH,850030268389,TOBACCO,LEAF WRAPS,,,,
smoking-03813,smoking,CAMO PINEAPPLE,"20311001,810113752488",TOBACCO,LEAF WRAPS,,,,
smoking-03814,smoking,CAMO RUSSIAN CREAM,850030268426,TOBACCO,LEAF WRAPS,,,,
smoking-03815,smoking,CAMO STRAWBERRY,"20311025,810113752457",TOBACCO,LEAF WRAPS,,,,
smoking-03816,smoking,CAMO VANILLA,"810113752433,19829371",TOBACCO,LEAF WRAPS,,,,
smoking-03817,smoking,CAMO WATERMELON,"19889399,810113752396",TOBACCO,LEAF WRAPS,,,,
smoking-03818,smoking,CANABZY BANANA BLISS LEAF WRAPS,616366828303,TOBACCO,LEAF WRAPS,,,,
smoking-03819,smoking,CANABZY NATURAL LEAF WRAPS,616366828198,TOBACCO,LEAF WRAPS,,,,
smoking-03820,smoking,JUNGO LEAF BANANA,676737793067,TOBACCO,LEAF WRAPS,,,,
smoking-03821,smoking,JUNGO LEAF BLUEBERRY EDITION,676737849788,TOBACCO,LEAF WRAPS,,,,
smoking-03822,smoking,JUNGO LEAF CHERRY,676737669416,TOBACCO,LEAF WRAPS,,,,
smoking-03823,smoking,JUNGO LEAF COFFEE,676737996925,TOBACCO,LEAF WRAPS,,,,
smoking-03824,smoking,JUNGO LEAF GRAPE,676737946623,TOBACCO,LEAF WRAPS,,,,
smoking-03825,smoking,JUNGO LEAF HABANO LEAF EDITION,655457151951,TOBACCO,LEAF WRAPS,,,,
smoking-03826,smoking,JUNGO LEAF HONEY BERRY,676737814076,TOBACCO,LEAF WRAPS,,,,
smoking-03827,smoking,JUNGO LEAF HONEY BOURBON,676737882044,TOBACCO,LEAF WRAPS,,,,
smoking-03828,smoking,JUNGO LEAF IRISH CREAM,645781421622,TOBACCO,LEAF WRAPS,,,,
smoking-03829,smoking,JUNGO LEAF MAGIC CREAM,715786750680,TOBACCO,LEAF WRAPS,,,,
smoking-03830,smoking,JUNGO LEAF METRO BLOOMIN NATURAL,715786860235,TOBACCO,LEAF WRAPS,,,,
smoking-03831,smoking,JUNGO LEAF P.A.LEAF EDITION,655457076490,TOBACCO,LEAF WRAPS,,,,
smoking-03832,smoking,JUNGO LEAF PASSION FRUIT,645781007192,TOBACCO,LEAF WRAPS,,,,
smoking-03833,smoking,JUNGO LEAF RUM,676737723606,TOBACCO,LEAF WRAPS,,,,
smoking-03834,smoking,JUNGO LEAF RUSSIAN CREAM EDITION,676737666613,TOBACCO,LEAF WRAPS,,,,
smoking-03835,smoking,JUNGO LEAF STRAWBERRY,676737986315,TOBACCO,LEAF WRAPS,,,,
smoking-03836,smoking,JUNGO LEAF SWEET AROMATIC,676737637538,TOBACCO,LEAF WRAPS,,,,
smoking-03837,smoking,JUNGO LEAF TROPICAL,645781248205,TOBACCO,LEAF WRAPS,,,,
smoking-03838,smoking,JUNGO LEAF WATERMELON,645781370340,TOBACCO,LEAF WRAPS,,,,
smoking-03839,smoking,LOOSE LEAF AMBER DREAM,769577838040,TOBACCO,LEAF WRAPS,,,,
smoking-03840,smoking,LOOSE LEAF BANANA DREAM,658238734770,TOBACCO,LEAF WRAPS,,,,
smoking-03841,smoking,LOOSE LEAF COOKIES AND CREAM,"810159861816,769577921353",TOBACCO,LEAF WRAPS,,,,
smoking-03842,smoking,LOOSE LEAF COOKIES CINNAMON MILK,810159863445,TOBACCO,LEAF WRAPS,,,,
smoking-03843,smoking,LOOSE LEAF EMERALD DREAM,769577921025,TOBACCO,LEAF WRAPS,,,,
smoking-03844,smoking,LOOSE LEAF FREE YSL,658238735524,TOBACCO,LEAF WRAPS,,,,
smoking-03845,smoking,LOOSE LEAF HONEY BOURBON,616663964919,TOBACCO,LEAF WRAPS,,,,
smoking-03846,smoking,LOOSE LEAF ICE COLD,"742978846265,658238734794",TOBACCO,LEAF WRAPS,,,,
smoking-03847,smoking,LOOSE LEAF NATURAL,810159860291,TOBACCO,LEAF WRAPS,,,,
smoking-03848,smoking,LOOSE LEAF NATURAL DARK LEAF,616663964995,TOBACCO,LEAF WRAPS,,,,
smoking-03849,smoking,LOOSE LEAF REDD RUM,658238735012,TOBACCO,LEAF WRAPS,,,,
smoking-03850,smoking,LOOSE LEAF RESERVE BLACK EDITION,660111933712,TOBACCO,LEAF WRAPS,,,,
smoking-03851,smoking,LOOSE LEAF RUBY DREAM,769577921568,TOBACCO,LEAF WRAPS,,,,
smoking-03852,smoking,LOOSE LEAF RUSSIAN CREAM,"742978846289,616663964988",TOBACCO,LEAF WRAPS,,,,
smoking-03853,smoking,LOOSE LEAF SAN ANDRES,742978846678,TOBACCO,LEAF WRAPS,,,,
smoking-03854,smoking,LOOSE LEAF SPLITS LEAF WRAP DIAMOND,769577921124,TOBACCO,LEAF WRAPS,,,,
smoking-03855,smoking,LOOSE LEAF STRAWBERRY DREAM,"742978846234,616663964926",TOBACCO,LEAF WRAPS,,,,
smoking-03856,smoking,LOOSE LEAF STRAWBERRY DREAM,810159863124,TOBACCO,LEAF WRAPS,,,,
smoking-03857,smoking,LOOSE LEAF SWEET AROMATIC,742978846227,TOBACCO,LEAF WRAPS,,,,
smoking-03858,smoking,LOOSELEAF PEACH DREAM,742978846258,TOBACCO,LEAF WRAPS,,,,
smoking-03859,smoking,STIIIZY LEAF WRAPS BLUE RAZZ,810120068725,TOBACCO,LEAF WRAPS,,,,
smoking-03860,smoking,STIIIZY LEAF WRAPS GOLDEN,810120068657,TOBACCO,LEAF WRAPS,,,,
smoking-03861,smoking,STIIIZY LEAF WRAPS HONEY ROASTED,810120068749,TOBACCO,LEAF WRAPS,,,,
smoking-03862,smoking,STIIIZY LEAF WRAPS ORIGINAL,810120068664,TOBACCO,LEAF WRAPS,,,,
smoking-03863,smoking,STIIIZY LEAF WRAPS RUSSIAN CREAM,810120068732,TOBACCO,LEAF WRAPS,,,,
smoking-03864,smoking,STIIIZY LEAF WRAPS SOUR GREEN APPLES,810120068718,TOBACCO,LEAF WRAPS,,,,
